db_id,question,query,correct_tables
entertainment_awards,Show distinct types of artworks that are nominated in festivals in 2007.,SELECT DISTINCT t2.type FROM nomination as t1 JOIN artwork as t2 ON t1.artwork_id  =  t2.artwork_id JOIN festival_detail as t3 ON t1.festival_id  =  t3.festival_id WHERE t3.year  =  2007,"nomination, artwork, festival_detail"
entertainment_awards,Show the names of artworks in ascending order of the year they are nominated in.,SELECT t2.name FROM nomination as t1 JOIN artwork as t2 ON t1.artwork_id  =  t2.artwork_id JOIN festival_detail as t3 ON t1.festival_id  =  t3.festival_id ORDER BY t3.year,"nomination, artwork, festival_detail"
entertainment_awards,Please show different types of artworks with the corresponding number of artworks of each type.,"SELECT type ,  COUNT(*) FROM artwork GROUP BY type",artwork
protein_institute,List the names of buildings with at least 200 feet of height and with at least 20 floors.,SELECT name FROM building WHERE height_feet  >=  200 AND floors  >=  20,building
protein_institute,Show the number of buildings with a height above the average or a number of floors above the average.,SELECT COUNT(*) FROM building WHERE height_feet  >  (SELECT AVG(height_feet) FROM building) OR floors  >  (SELECT AVG(floors) FROM building),building
protein_institute,How many proteins are associated with an institution in a building with at least 20 floors?,SELECT COUNT(*) FROM institution as t1 JOIN protein as t2 ON t1.institution_id  =  t2.institution_id JOIN building as t3 ON t3.building_id  =  t1.building_id WHERE t3.floors  >=  20,"institution, protein, building"
protein_institute,Show the protein name and the institution name.,"SELECT t2.protein_name ,  t1.institution FROM institution as t1 JOIN protein as t2 ON t1.institution_id  =  t2.institution_id","institution, protein"
protein_institute,"What are the average, maximum, and minimum number of floors for all buildings?","SELECT AVG(floors) ,  MAX(floors) ,  MIN(floors) FROM building",building
protein_institute,"Show institution types, along with the number of institutions and total enrollment for each type.","SELECT type ,  COUNT(*) ,  SUM(enrollment) FROM institution GROUP BY type",institution
protein_institute,What is the name of the tallest building?,SELECT name FROM building ORDER BY height_feet DESC LIMIT 1,building
protein_institute,How many buildings are there?,SELECT COUNT(*) FROM building,building
protein_institute,"For each building, show the name of the building and the number of institutions in it.","SELECT t1.name ,  COUNT(*) FROM building as t1 JOIN institution as t2 ON t1.building_id  =  t2.building_id GROUP BY t1.building_id","building, institution"
protein_institute,How many institutions do not have an associated protein in our record?,SELECT COUNT(*) FROM institution WHERE institution_id NOT IN (SELECT institution_id FROM protein),"institution, protein"
protein_institute,"Show the name, street address, and number of floors for all buildings ordered by the number of floors.","SELECT name ,  street_address ,  floors FROM building ORDER BY floors",building
protein_institute,Show the institution type with an institution founded after 1990 and an institution with at least 1000 enrollment.,SELECT type FROM institution WHERE founded  >  1990 AND enrollment  >=  1000,institution
protein_institute,"How many proteins are associated with an institution founded after 1880 or an institution with type ""Private""?",SELECT COUNT(*) FROM institution as t1 JOIN protein as t2 ON t1.institution_id  =  t2.institution_id WHERE t1.founded  >  1880 OR t1.type  =  'Private',"institution, protein"
protein_institute,"Show the names and locations of institutions that are founded after 1990 and have the type ""Private"".","SELECT institution ,  location FROM institution WHERE founded  >  1990 AND type  =  'Private'",institution
protein_institute,Show the names and heights of buildings with at least two institutions founded after 1880.,"SELECT t1.name ,  t1.height_feet FROM building as t1 JOIN institution as t2 ON t1.building_id  =  t2.building_id WHERE t2.founded  >  1880 GROUP BY t1.building_id HAVING COUNT(*)  >=  2","building, institution"
protein_institute,Show all the distinct institution types.,SELECT DISTINCT type FROM institution,institution
protein_institute,Show institution names along with the number of proteins for each institution.,"SELECT t1.institution ,  COUNT(*) FROM institution as t1 JOIN protein as t2 ON t1.institution_id  =  t2.institution_id GROUP BY t1.institution_id","institution, protein"
protein_institute,Show the institution type with the largest number of institutions.,SELECT type FROM institution GROUP BY type ORDER BY COUNT(*) DESC LIMIT 1,institution
roller_coaster,Show the park of the roller coaster with the highest speed.,SELECT park FROM roller_coaster ORDER BY speed DESC LIMIT 1,roller_coaster
roller_coaster,What are the speeds of the longest roller coaster?,SELECT speed FROM roller_coaster ORDER BY length DESC LIMIT 1,roller_coaster
roller_coaster,Show the names of countries that have more than one roller coaster.,SELECT t1.name FROM country as t1 JOIN roller_coaster as t2 ON t1.country_id  =  t2.country_id GROUP BY t1.name HAVING COUNT(*)  >  1,"country, roller_coaster"
roller_coaster,Show the name and population of the country that has the highest roller coaster.,"SELECT t1.name ,  t1.population FROM country as t1 JOIN roller_coaster as t2 ON t1.country_id  =  t2.country_id ORDER BY t2.height DESC LIMIT 1","country, roller_coaster"
roller_coaster,What is the average speed of roller coasters?,SELECT AVG(speed) FROM roller_coaster,roller_coaster
roller_coaster,Please show the most common status of roller coasters.,SELECT status FROM roller_coaster GROUP BY status ORDER BY COUNT(*) DESC LIMIT 1,roller_coaster
roller_coaster,"What are the country names, area and population which has both roller coasters with speed higher","SELECT t1.name ,  t1.area ,  t1.population FROM country as t1 JOIN roller_coaster as t2 ON t1.country_id  =  t2.country_id WHERE t2.speed  >  60 INTERSECT SELECT t1.name ,  t1.area ,  t1.population FROM country as t1 JOIN roller_coaster as t2 ON t1.country_id  =  t2.country_id WHERE t2.speed  <  55","country, roller_coaster"
roller_coaster,How many countries do not have an roller coaster longer than 3000?,SELECT COUNT(*) FROM country WHERE country_id NOT IN ( SELECT country_id FROM roller_coaster WHERE length  >  3000 ),"country, roller_coaster"
roller_coaster,Show the statuses of roller coasters longer than 3300 or higher than 100.,SELECT status FROM roller_coaster WHERE length  >  3300 OR height  >  100,roller_coaster
roller_coaster,Show the names of roller coasters and names of country they are in.,"SELECT t2.name ,  t1.name FROM country as t1 JOIN roller_coaster as t2 ON t1.country_id  =  t2.country_id","country, roller_coaster"
roller_coaster,How many roller coasters are there?,SELECT COUNT(*) FROM roller_coaster,roller_coaster
roller_coaster,Show the names of countries and the average speed of roller coasters from each country.,"SELECT t1.name ,  AVG(t2.speed) FROM country as t1 JOIN roller_coaster as t2 ON t1.country_id  =  t2.country_id GROUP BY t1.name","country, roller_coaster"
roller_coaster,List the status shared by more than two roller coaster.,SELECT status FROM roller_coaster GROUP BY status HAVING COUNT(*)  >  2,roller_coaster
roller_coaster,"List the names of countries whose language is not ""German"".","SELECT name FROM country WHERE languages != ""German""",country
roller_coaster,What are the lengths and heights of roller coasters?,"SELECT length ,  height FROM roller_coaster",roller_coaster
roller_coaster,List the names of roller coasters by ascending order of length.,SELECT name FROM roller_coaster ORDER BY length ASC,roller_coaster
local_govt_in_alabama,List the service id and details for the events.,"SELECT service_id ,  event_details FROM events",events
local_govt_in_alabama,Which services type had both successful and failure event details?,SELECT t1.service_type_code FROM services as t1 JOIN events as t2 ON t1.service_id  =  t2.service_id WHERE t2.event_details  =  'Success' INTERSECT SELECT t1.service_type_code FROM services as t1 JOIN events as t2 ON t1.service_id  =  t2.service_id WHERE t2.event_details  =  'Fail',"services, events"
local_govt_in_alabama,How many events did not have any participants?,SELECT COUNT(*) FROM events WHERE event_id NOT IN (SELECT event_id FROM participants_in_events),"events, participants_in_events"
local_govt_in_alabama,What are the ids and details of events that have more than one participants?,"SELECT t1.event_id ,  t1.event_details FROM events as t1 JOIN participants_in_events as t2 ON t1.event_id  =  t2.event_id GROUP BY t1.event_id HAVING COUNT(*)  >  1","events, participants_in_events"
local_govt_in_alabama,What are all the distinct participant ids who attended any events?,SELECT COUNT(DISTINCT participant_id) FROM participants_in_events,participants_in_events
local_govt_in_alabama,Which service id and type has the least number of participants?,"SELECT t3.service_id ,  t4.service_type_code FROM participants as t1 JOIN participants_in_events as t2 ON t1.participant_id  =  t2.participant_id JOIN events as t3 ON t2.event_id   =  t3.event_id JOIN services as t4 ON t3.service_id  =  t4.service_id GROUP BY t3.service_id ORDER BY COUNT(*) asC LIMIT 1","participants, participants_in_events, events, services"
local_govt_in_alabama,List the type of the services in alphabetical order.,SELECT service_type_code FROM services ORDER BY service_type_code,services
local_govt_in_alabama,What is the most common participant type?,SELECT participant_type_code FROM participants GROUP BY participant_type_code ORDER BY COUNT(*) DESC LIMIT 1,participants
local_govt_in_alabama,How many events had participants whose details had the substring 'Dr.',SELECT COUNT(*) FROM participants as t1 JOIN participants_in_events as t2 ON t1.participant_id  =  t2.participant_id WHERE t1.participant_details LIKE '%Dr.%',"participants, participants_in_events"
local_govt_in_alabama,What is the id of the event with the most participants?,SELECT event_id FROM participants_in_events GROUP BY event_id ORDER BY COUNT(*) DESC LIMIT 1,participants_in_events
local_govt_in_alabama,Which events id does not have any participant with detail 'Kenyatta Kuhn'?,SELECT event_id FROM events EXCEPT SELECT t1.event_id FROM participants_in_events as t1 JOIN participants as t2 ON t1.participant_id  =  t2.participant_id WHERE participant_details  =  'Kenyatta Kuhn',"events, participants_in_events, participants"
local_govt_in_alabama,what are the event details of the services that have the type code 'Marriage'?,SELECT t1.event_details FROM events as t1 JOIN services as t2 ON t1.service_id  =  t2.service_id WHERE t2.service_type_code  =  'Marriage',"events, services"
